NSE_FO|38315,38315,NIFTY24DEC20000PE,,339.4,2024-12-26,20000.0,0.05,50,OPTIDX,PE,NSE_FO
NSE_FO|38373,38373,NIFTY25JUN20000CE,,3180.85,2025-06-26,20000.0,0.05,50,OPTIDX,CE,NSE_FO
NSE_FO|38375,38375,NIFTY25JUN20000PE,,305.2,2025-06-26,20000.0,0.05,50,OPTIDX,PE,NSE_FO
NSE_FO|38376,38376,NIFTY25DEC20000CE,,3210.0,2025-12-24,20000.0,0.05,50,OPTIDX,CE,NSE_FO
NSE_FO|38377,38377,NIFTY25DEC20000PE,,495.0,2025-12-24,20000.0,0.05,50,OPTIDX,PE,NSE_FO
NSE_FO|38378,38378,NIFTY26JUN20000CE,,3829.5,2026-06-25,20000.0,0.05,50,OPTIDX,CE,NSE_FO
NSE_FO|38380,38380,NIFTY26JUN20000PE,,3159.75,2026-06-25,20000.0,0.05,50,OPTIDX,PE,NSE_FO
NSE_FO|38659,38659,BANKNIFTY24JAN49300CE,,384.55,2024-01-25,49300.0,0.05,15,OPTIDX,CE,NSE_FO
NSE_FO|38671,38671,BANKNIFTY24JAN49300PE,,1750.0,2024-01-25,49300.0,0.05,15,OPTIDX,PE,NSE_FO
NSE_FO|38672,38672,BANKNIFTY24JAN49400CE,,365.75,2024-01-25,49400.0,0.05,15,OPTIDX,CE,NSE_FO
NSE_FO|38673,38673,BANKNIFTY24JAN49400PE,,1741.7,2024-01-25,49400.0,0.05,15,OPTIDX,PE,NSE_FO
NSE_FO|38674,38674,BANKNIFTY24JAN49600CE,,308.2,2024-01-25,49600.0,0.05,15,OPTIDX,CE,NSE_FO
NSE_FO|38683,38683,BANKNIFTY24JAN49600PE,,1899.0,2024-01-25,49600.0,0.05,15,OPTIDX,PE,NSE_FO
NSE_FO|38697,38697,NIFTY23DEC13500PE,,0.7,2023-12-28,13500.0,0.05,50,OPTIDX,PE,NSE_FO
NSE_FO|38758,38758,FINNIFTY24JAN20250CE,,,2024-01-30,20250.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|38759,38759,FINNIFTY24JAN20250PE,,,2024-01-30,20250.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|38768,38768,FINNIFTY24JAN20350CE,,,2024-01-30,20350.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|38920,38920,FINNIFTY24JAN20350PE,,,2024-01-30,20350.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|38934,38934,FINNIFTY24JAN20450CE,,,2024-01-30,20450.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|38935,38935,FINNIFTY24JAN20450PE,,,2024-01-30,20450.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|38936,38936,FINNIFTY24JAN20550CE,,,2024-01-30,20550.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|38937,38937,FINNIFTY24JAN20550PE,,,2024-01-30,20550.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|38943,38943,FINNIFTY24JAN16000CE,,3499.15,2024-01-30,16000.0,0.05,40,OPTIDX,CE,NSE_FO
